ANG,LOV,JOY,SAD,ARO,VAL,DOM,MOD,IND,IMP,CON,SUB,POL,NEG,POS,EXP_COR,EXP_SPO,EXP_BN,EXP_QUIT,EXP_SEN,radioSilence,missingLinks,orgSilo,smelly,quitter,project
0,0,0,0,0.9764706,1.3882353,1.4156862,0.75,1,0,0,0,1,0,0.2083,0,0,0,0,72,0,0,0,0,0,OFBiz
0.02016129,0.221774194,0.157258065,0.334677419,0.933487399,1.359867674,1.352125734,0.604701613,0.608870968,0.060483871,0.318548387,0.012096774,0.560483871,-0.11997,0.187966942,0,0,6,0,31.11043487,1,0,0,1,0,Hadoop Common
0,0.271186441,0.016949153,0.169491525,0.824611022,1.224747498,1.243063463,0.752344068,0.677966102,0.169491525,0.152542373,0,0.474576271,-0.215066667,0.272468182,0,0,0,0,11.07176668,0,0,0,0,0,Hadoop Common
0,0.136363636,0.136363636,0.136363636,0.969823565,1.423974121,1.38125902,0.567509091,0.727272727,0,0.272727273,0,0.681818182,-0.201,0.228792308,0,0,0,0,18.85930736,0,0,0,0,0,Hadoop Map/Reduce
0,0,0,0,0.69861114,1.13,1.1530555,0.3333,0,0,1,0,1,0,0,0,0,3,0,8,0,0,0,0,0,Hadoop Common
0.142857143,0,0.142857143,0.142857143,1.178451929,1.6674958,1.690818943,0.721185714,0.571428571,0.142857143,0.285714286,0,0.428571429,-0.5,0.260425,0,0,0,0,31.42857143,0,0,0,0,0,Hadoop Common
0,0.082822086,0.13190184,0.17791411,1.006271832,1.498064957,1.492935177,0.616070245,0.659509202,0.024539877,0.309815951,0.006134969,0.475460123,-0.182079167,0.279131469,2,0,0,1,38.76755399,0,0,0,0,0,Hive
0.02,0.26,0,0.32,0.632598964,0.939070413,0.938798125,0.68993,0.7,0.02,0.28,0,0.44,-0.079166667,0.241142857,0,0,0,0,12.61805975,0,0,0,0,0,OFBiz
0,0.05,0.2,0.2,1.011566891,1.562501113,1.542414135,0.504381192,0.55,0.1,0.35,0,0.6,-0.298686867,0.32350436,1,1,0,2,67.3532967,0,0,0,0,0,Wicket
0,0,0,0,0.75200003,1.2083334,1.2492222,0.6558,0,0,1,0,1,-0.0833,0,0,0,1,0,20,0,0,0,0,0,OFBiz
0,0,0,2,0.83773756,1.2314028,1.285837,0.7072,0,0,1,0,0,-0.081,0,0,0,0,0,192,0,0,0,0,0,OFBiz
0.021413276,0.019271949,0.070663812,0.286937901,1.024785582,1.491462753,1.502381596,0.511269807,0.47751606,0.079229122,0.443254818,0,0.52248394,-0.144912941,0.180307407,0,0,0,0,87.61958987,0,1,1,1,0,HBase
0,0,0.142857143,0.714285714,1.065410007,1.550403357,1.623817814,0.4486,0.428571429,0,0.571428571,0,0.714285714,-0.1648,0.0667,0,0,4,0,23.94285714,0,0,0,0,0,OFBiz
0.018181818,0.120454545,0.054545455,0.265909091,0.924626292,1.361949599,1.365859327,0.566745909,0.604545455,0.054545455,0.334090909,0.006818182,0.431818182,-0.182336207,0.215466968,0,0,0,0,8.502272727,0,0,0,0,0,Camel
0.013157895,0.302631579,0.013157895,0.065789474,1.041755366,1.535965425,1.564219083,0.797097368,0.815789474,0.013157895,0.171052632,0,0.381578947,-0.106857143,0.181177778,0,0,3,0,66.68859649,0,0,0,0,0,OFBiz
0.021505376,0.017921147,0.050179211,0.157706093,1.193702147,1.73950177,1.704879695,0.755369441,0.802867384,0.043010753,0.143369176,0.010752688,0.17562724,-0.15976929,0.225702025,2,0,0,0,10.96121976,0,1,1,1,0,Wicket
0,0,1,0,1.08,1.7218182,1.7540909,-0.2083,0,0,1,0,1,0,0.2092,0,0,3,0,104,0,0,0,0,0,OFBiz
0.011612903,0.259354839,0.287741935,0.336774194,0.869813521,1.31907854,1.303463915,0.599511097,0.647741935,0.027096774,0.323870968,0.001290323,0.670967742,-0.151436634,0.282165966,0,0,11,0,61.91963573,1,0,0,1,0,Hadoop Common
0,0,1,0,1.4433334,1.9044445,1.7677778,0,0,0,1,0,0,-0.1917,0,0,0,0,0,9,0,0,0,0,0,Hadoop Common
0.007633588,0.145038168,0.06870229,0.282442748,0.903453233,1.347039038,1.345791988,0.613467939,0.595419847,0.015267176,0.389312977,0,0.610687023,-0.1121625,0.188426389,0,0,0,0,13.90869281,0,1,1,1,0,Camel
0.023715415,0.256916996,0.304347826,0.276679842,0.966707795,1.485321023,1.466404249,0.5498,0.596837945,0.055335968,0.339920949,0.007905138,0.703557312,-0.175592857,0.249585227,4,0,0,0,15.7580179,0,1,1,1,0,Camel
0.013089005,0.171902269,0.062827225,0.139616056,0.918411888,1.330455588,1.314509055,0.664965295,0.732984293,0.069808028,0.193717277,0.003490401,0.471204188,-0.159849745,0.23897227,0,0,0,0,61.53954617,0,0,0,0,0,Hibernate ORM
0,0.210526316,0,0.157894737,0.794950054,1.244507681,1.214105955,0.516405263,0.315789474,0.157894737,0.526315789,0,0.526315789,-0.067925,0.215921429,0,0,1,0,160.5263158,0,0,0,0,0,OFBiz
0,0,0,0.444444444,0.996621429,1.399668372,1.447858944,0.565966667,0.555555556,0.111111111,0.333333333,0,0.444444444,-0.175,0.088275,0,0,0,0,12.44444444,0,0,0,0,0,Hadoop Common
0.049751244,0.082089552,0.049751244,0.221393035,1.012705406,1.504771592,1.531537235,0.689839303,0.611940299,0.044776119,0.335820896,0.007462687,0.502487562,-0.165662821,0.218107186,0,0,0,0,0,0,1,1,1,0,HBase
0,0.16,0.04,0.24,1.160508378,1.585402874,1.632517988,0.457128,0.64,0,0.36,0,0.6,-0.227083333,0.163823077,0,0,0,0,14.7775,0,0,0,0,0,Hadoop HDFS
0.025,0,0.075,0.175,0.863915611,1.320892486,1.313202989,0.5389975,0.7,0.025,0.25,0.025,0.5,-0.08444,0.249463158,0,0,0,0,29.88902486,1,0,0,1,0,Hadoop Common
0,0.00141844,0.016312057,0.127659574,1.016408383,1.491372076,1.489469504,0.518492908,0.621276596,0.031914894,0.341134752,0.005673759,0.612765957,-0.154650973,0.21784244,0,0,0,0,49.43617021,0,0,0,1,0,ZooKeeper
0.1,0.5,0,0.5,0.931799863,1.34729046,1.334403984,0.38331,0.5,0,0.5,0,0.6,-0.3357,0.178785714,0,0,1,0,18,0,0,0,0,0,OFBiz
0,0,0,0,1.102,2.052,1.862,0.75,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,Hadoop Common
0,0,0,0.333333333,1.14583328,1.525154267,1.501327167,0.7857,0,0.666666667,0.333333333,0,0,-0.31,0,0,0,0,0,53.33333333,0,0,0,0,0,Camel
0.020408163,0.119897959,0.107142857,0.260204082,0.900440526,1.375471346,1.375400538,0.509560714,0.596938776,0.06377551,0.334183673,0.005102041,0.530612245,-0.150102778,0.244026168,5,0,6,0,70.70951556,0,1,1,1,0,OFBiz
0.020637899,0.251407129,0.08630394,0.240150094,0.998325413,1.512604074,1.522604138,0.516836961,0.459662289,0.198874296,0.330206379,0.011257036,0.61163227,-0.129070093,0.209266434,9,0,13,0,78.20335215,0,0,0,0,0,OFBiz
0,1,0,0,1.0367347,1.5019388,1.5794898,0.75,1,0,0,0,0,0,0.0542,0,0,0,0,0,1,0,0,1,0,OFBiz
0.03539823,0.03539823,0.044247788,0.230088496,1.049342536,1.566296041,1.575058275,0.437040708,0.353982301,0.088495575,0.557522124,0,0.584070796,-0.148714706,0.173594231,0,0,0,0,25.35023519,0,0,0,0,0,OFBiz
0,0,0,0,0.6258929,0.8576786,0.9467857,0.75,1,0,0,0,0,-0.16666667,0,0,0,0,0,60,0,0,0,0,0,Hibernate ORM
0,0,0.2,0.2,0.68235708,0.99901297,1.036827448,0.57546,0.4,0.2,0.4,0,0,-0.1583,0.1,0,0,0,0,6.4,0,0,0,0,0,Cassandra
0.028397566,0.046653144,0.097363083,0.259634888,1.051940762,1.574713195,1.551225666,0.481196734,0.655172414,0.058823529,0.283975659,0.002028398,0.472616633,-0.191767133,0.206903523,4,0,0,0,78.0907769,0,1,1,1,0,Wicket
0,0,0,0,1.4975,2.8625,2.8375,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,Hibernate ORM
0,0.269662921,0.02247191,0.202247191,0.954322327,1.397574189,1.417360935,0.684238202,0.662921348,0.011235955,0.325842697,0,0.494382022,-0.151330769,0.20815,0,0,8,0,40.82748909,0,0,0,0,0,OFBiz
0.02,0.26,0,0.32,0.632598964,0.939070413,0.938798125,0.68993,0.7,0.02,0.28,0,0.44,-0.079166667,0.241142857,0,0,0,0,55.51805975,0,0,0,0,0,OFBiz
0,0.277777778,0.222222222,0.444444444,1.05394533,1.447451078,1.469126103,0.426206986,0.277777778,0.111111111,0.611111111,0,0.722222222,-0.167857145,0.206004617,0,0,0,0,27.22222222,0,0,0,0,0,Hibernate ORM
0.032258065,0.161290323,0.129032258,0.387096774,0.890895512,1.355735442,1.307176868,0.65066129,0.516129032,0.032258065,0.451612903,0,0.64516129,-0.057914286,0.2478875,0,0,0,0,82.13996703,0,0,0,0,0,Hadoop Common
0,0.04,0.08,0.2,0.958699209,1.449955781,1.453944301,0.577391108,0.6,0.08,0.32,0,0.2,-0.1125,0.197610043,0,0,0,0,3.499130435,0,0,0,0,0,Wicket
0,0.5,0,0.25,1.133552325,1.770581525,1.731519425,0.5278,0.5,0,0.5,0,0.5,0,0.2189,0,0,0,0,42.5,0,0,0,0,0,OFBiz
0,0,0.142857143,0.714285714,1.065410007,1.550403357,1.623817814,0.4486,0.428571429,0,0.571428571,0,0.714285714,-0.1648,0.0667,0,0,4,0,51.37142857,0,0,0,0,0,OFBiz
0.056034483,0.129310345,0.0625,0.381465517,1.009854754,1.494951263,1.495158669,0.507756681,0.465517241,0.084051724,0.448275862,0.002155172,0.566810345,-0.1211,0.193681071,0,0,1,0,126.3264521,1,0,0,1,0,Hadoop Common
0,0.326923077,0.076923077,0.25,0.836702052,1.233213555,1.238502898,0.720048077,0.576923077,0.057692308,0.326923077,0.038461538,0.480769231,-0.1562875,0.243981818,0,0,0,0,21.8488743,0,0,0,0,0,Camel
0.000366166,0.002563164,0.01464665,0.081288905,0.973653925,1.434594347,1.436898575,0.572938521,0.627242768,0.060051263,0.308311974,0.004393995,0.526180886,-0.159858741,0.248331498,10,1,0,0,51.99795813,0,0,0,0,0,ZooKeeper
0,0.125,0,0.125,1.378011888,2.227327363,2.05213498,1,0.875,0.125,0,0,0.125,-0.075,0.2,0,0,0,0,2.75,0,0,0,0,0,Hadoop Common
0.001253133,0.062656642,0.070175439,0.102756892,1.068193078,1.581801461,1.554250415,0.670592294,0.743107769,0.082706767,0.174185464,0,0.278195489,-0.22440014,0.249335307,0,0,0,0,18.13157895,0,0,0,0,0,Hibernate ORM
0,0.142857143,0.047619048,0.238095238,1.041698093,1.631844181,1.59830725,0.680895238,0.80952381,0.047619048,0.142857143,0,0.428571429,-0.19758,0.10966,0,0,1,0,44,0,0,0,0,0,OFBiz
0,0,0,0.5,1.106862293,1.55998935,1.52690935,0.69445,0.5,0.25,0.25,0,0.25,0,0.2131,0,0,0,0,27.5,0,0,0,0,0,Hadoop Common
0,0.14893617,0.14893617,0.404255319,1.067222025,1.650611573,1.631796114,0.450753191,0.553191489,0.042553191,0.404255319,0,0.638297872,-0.037533333,0.251737143,0,0,10,0,186.1789935,0,0,0,0,0,OFBiz
0.027465668,0.081148564,0.169787765,0.377028714,0.934460694,1.382546594,1.387551634,0.54040362,0.520599251,0.053682896,0.420724095,0.004993758,0.543071161,-0.14147486,0.186357554,1,0,0,0,74.16953772,1,1,1,1,0,Hadoop HDFS
0.012195122,0.105691057,0.109756098,0.130081301,1.135780842,1.718440151,1.69733644,0.698551423,0.674796748,0.136178862,0.18495935,0.004065041,0.428861789,-0.213933333,0.290194545,1,0,4,0,56.02196572,0,0,0,0,0,Hadoop Common
0.009174312,0.009174312,0.064220183,0.133027523,0.959193617,1.44781308,1.424880037,0.605883945,0.669724771,0.027522936,0.302752294,0,0.165137615,-0.209736585,0.263118269,0,0,0,0,22.47424939,0,0,0,0,0,Cassandra
0.025104603,0.054393305,0.083682008,0.322175732,0.985576493,1.409356964,1.438459597,0.512403712,0.656903766,0.058577406,0.263598326,0.020920502,0.460251046,-0.166732545,0.198603455,5,0,0,1,56.44385573,0,1,1,1,0,Hibernate ORM
0.01980198,0.089108911,0.240924092,0.174917492,1.02646062,1.585890135,1.559669148,0.574979208,0.643564356,0.072607261,0.280528053,0.00330033,0.669966997,-0.159894444,0.310747486,0,0,0,0,22.59527633,0,0,0,0,0,Hive
0.015486726,0.283185841,0.10840708,0.181415929,0.917497849,1.406608861,1.399883315,0.670110177,0.621681416,0.090707965,0.28539823,0.002212389,0.590707965,-0.153543636,0.215994964,0,0,2,0,75.98587014,0,0,0,0,0,OFBiz
0.00862069,0.627586207,0.067241379,0.162068966,0.695144024,1.0550269,1.065537931,0.682153793,0.665517241,0.10862069,0.222413793,0.003448276,0.64137931,-0.149844186,0.221761111,5,0,12,0,47.939654,1,0,0,1,0,OFBiz
0,0,0,0,0.789451285,1.2275306,1.2247052,0.26984125,0.5,0,0.5,0,0,0,0.074305555,0,0,0,0,24,0,0,0,0,0,Hibernate ORM
0.019230769,0.028846154,0.057692308,0.153846154,1.043519492,1.52378474,1.54501255,0.685994231,0.682692308,0.105769231,0.201923077,0.009615385,0.298076923,-0.175355556,0.27335641,0,0,0,0,20.84615385,0,0,0,0,0,Hadoop Common
0,0,0,0.444444444,0.996621429,1.399668372,1.447858944,0.565966667,0.555555556,0.111111111,0.333333333,0,0.444444444,-0.175,0.088275,0,0,0,0,52.88888889,0,0,0,0,0,Hadoop Common
0,0,0,0.5,1.338409085,2.21218185,2.066,0.625,1,0,0,0,0.5,0,0.375,0,0,2,0,21,0,0,0,0,0,OFBiz
0,0.044444444,0,0.244444444,1.086875645,1.583290104,1.610973396,0.585991111,0.711111111,0.088888889,0.2,0,0.4,-0.246536364,0.164020833,0,0,0,0,0,1,0,0,1,0,Hadoop Common
0,0.14893617,0.14893617,0.404255319,1.067222025,1.650611573,1.631796114,0.450753191,0.553191489,0.042553191,0.404255319,0,0.638297872,-0.037533333,0.251737143,0,0,15,0,92.79601482,0,0,0,0,0,OFBiz
0,0,0,0.5,1.338409085,2.21218185,2.066,0.625,1,0,0,0,0.5,0,0.375,0,0,0,0,28,0,0,0,0,0,OFBiz
0,0,0,0,0.9764706,1.3882353,1.4156862,0.75,1,0,0,0,1,0,0.2083,0,0,0,0,80,0,0,0,0,0,OFBiz
0.066666667,0.133333333,0,0.266666667,1.237585327,1.824432927,1.784252453,0.688246667,0.8,0.2,0,0,0.6,-0.106833333,0.1751125,0,0,0,0,0,1,0,0,1,0,OFBiz
0.015928726,0.233531317,0.10475162,0.32100432,0.907004928,1.343887563,1.362731044,0.597033018,0.665226782,0.053455724,0.271598272,0.009719222,0.407937365,-0.155779932,0.211409356,13,0,13,0,41.76042464,1,1,1,1,0,OFBiz
0,0.214285714,0.119047619,0,1.071497154,1.66954092,1.614775931,0.788307143,0.904761905,0,0.095238095,0,0.452380952,-0.162728571,0.209342857,0,0,0,0,1.666666667,0,0,0,0,0,OFBiz
0.032786885,0.016393443,0.032786885,0.163934426,0.90282153,1.306722901,1.326600986,0.626422951,0.631147541,0.114754098,0.245901639,0.008196721,0.18852459,-0.17731,0.234913636,0,0,0,0,7.868852459,0,0,0,0,0,Cassandra
0.005263158,0.105263158,0.047368421,0.2,1.114089714,1.566688645,1.599307886,0.571256008,0.452631579,0.263157895,0.278947368,0.005263158,0.494736842,-0.215747956,0.205690349,6,1,0,0,65.29824993,0,1,1,1,0,Hibernate ORM
0.015521064,0.10421286,0.135254989,0.148558758,0.941785972,1.384272084,1.403623083,0.624326608,0.634146341,0.073170732,0.292682927,0,0.507760532,-0.154211111,0.272993145,3,0,0,0,91.23141608,0,1,1,1,0,Camel
0,0,0,0,1.08,1.6066667,1.63,0.75,1,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,OFBiz
0,0.259259259,0.024691358,0.148148148,0.955806521,1.38599893,1.410192832,0.657611111,0.469135802,0.209876543,0.320987654,0,0.716049383,-0.09032,0.174503922,0,0,7,0,78.09757653,0,0,0,0,0,OFBiz
0.025806452,0.270967742,0.225806452,0.096774194,0.895322294,1.375188357,1.35342686,0.609670323,0.696774194,0.025806452,0.277419355,0,0.670967742,-0.156105882,0.341196842,0,0,0,0,7.465040389,0,1,1,1,0,Hadoop Map/Reduce
0,0.058823529,0.058823529,0.176470588,1.085643076,1.595058124,1.610751412,0.611195403,0.529411765,0.058823529,0.411764706,0,0.529411765,-0.176649305,0.397959956,0,0,0,0,35.41176471,0,0,0,0,0,Hibernate ORM
0,0,0,0,0.90444446,1.1692592,1.1674074,0.75,1,0,0,0,1,0,0.5,0,0,0,0,56,0,0,0,0,0,OFBiz
0,0.5,0,0.25,1.133552325,1.770581525,1.731519425,0.5278,0.5,0,0.5,0,0.5,0,0.2189,0,0,1,0,106.25,0,0,0,0,0,OFBiz
0.003853565,0.05973025,0.069364162,0.100192678,0.704865236,1.125620305,1.061331984,0.73409711,0.80539499,0.030828516,0.161849711,0.001926782,0.429672447,-0.172173333,0.234464706,1,1,0,0,30.49940077,0,0,0,0,1,Hive
0.006060606,0.084848485,0.090909091,0.321212121,0.885900035,1.333185723,1.337648384,0.692015758,0.666666667,0.066666667,0.260606061,0.006060606,0.43030303,-0.185944737,0.191075758,0,0,0,0,29.3322314,0,0,0,0,0,Hive
0,0,0,1,0.95,1.4002941,1.4788235,1,1,0,0,0,1,-0.2825,0,0,0,0,0,0,1,1,0,1,0,OFBiz
0,0.068965517,0.103448276,0.310344828,0.942425343,1.330456308,1.372825562,0.618965517,0.655172414,0.034482759,0.310344828,0,0.517241379,-0.10297,0.21708,0,0,2,0,27.82758621,0,0,0,0,0,Hadoop HDFS
0,0.217391304,0.086956522,0.695652174,1.013151117,1.519247772,1.515678346,0.267030435,0.260869565,0,0.739130435,0,0.695652174,-0.0875,0.142504762,0,0,1,0,143.7391304,0,0,0,0,0,OFBiz
0.011583012,0.154440154,0.138996139,0.355212355,1.052397679,1.549432048,1.545779545,0.460199228,0.528957529,0.030888031,0.428571429,0.011583012,0.652509653,-0.127474,0.209361314,2,0,0,0,104.0530831,0,1,1,1,0,Camel
0,0,0.066666667,0.066666667,0.951771237,1.394485651,1.362597051,0.73982,0.8,0.066666667,0.066666667,0.066666667,0.4,0,0.28632,0,0,1,0,23.78333333,0,0,0,0,0,OFBiz
0,0,0.064516129,0.225806452,0.790596416,1.146833863,1.159359103,0.688087097,0.64516129,0.032258065,0.322580645,0,0.451612903,-0.22685,0.17066875,0,0,1,0,10.96774194,0,0,0,0,0,OFBiz
0,0.25,0,0,0.85269633,1.144447288,1.2197009,0.639772725,0.5,0,0.5,0,0.25,-0.03846154,0.06818182,0,0,0,0,5.25,0,0,0,0,0,Hibernate ORM
0.029226361,0.075071633,0.154727794,0.261891117,0.960094843,1.417010493,1.425712772,0.566218911,0.593696275,0.051575931,0.353008596,0.001719198,0.518624642,-0.132385,0.210065128,4,0,0,3,95.80633956,0,0,0,0,0,HBase
0,0,0,0,0.92553574,1.4333929,1.4754465,0.42708334,0,0,1,0,1,0,0.175,0,0,0,0,220,0,0,0,0,0,Hibernate ORM
0.036259542,0.059160305,0.104961832,0.248091603,1.015506616,1.516262471,1.502075086,0.642447901,0.641221374,0.041984733,0.314885496,0.001908397,0.43129771,-0.199010084,0.235045749,0,0,4,0,15.86634788,1,0,0,1,0,Hadoop Common
0,0,0,0,1.6729395,2.3149394,2.39130295,0.375,0.5,0.5,0,0,0.5,-0.5416667,0,0,0,0,0,10,0,0,0,0,0,Hibernate ORM
0,0,0,0,1.2625,1.475,1.54,1,1,0,0,0,0,0,0,0,0,1,0,30,0,0,0,0,0,OFBiz
0.025104603,0.052301255,0.069037657,0.332635983,0.846701325,1.253922531,1.245595678,0.61201046,0.615062762,0.054393305,0.320083682,0.010460251,0.458158996,-0.134456338,0.210339904,10,1,13,0,49.76102943,1,0,0,1,0,Hadoop Common
0,0.5,0,0,0.964704717,1.429240338,1.463301977,0.827383333,0.833333333,0,0.166666667,0,0.833333333,0,0.1618,0,0,0,0,34,0,0,0,0,0,Hadoop Common
0,0,0,0,0.5983333,0.78999996,0.8533333,1,1,0,0,0,0,-0.1667,0,0,0,1,0,26,0,0,0,0,0,OFBiz
0.011904762,0.176587302,0.192460317,0.361111111,0.850461009,1.291131753,1.272672479,0.552967063,0.569444444,0.027777778,0.396825397,0.005952381,0.573412698,-0.188549275,0.253441593,4,0,0,1,20.13516039,0,1,1,1,0,Hadoop Common
0,0,0,0.2,1.098855106,1.53871148,1.56692866,0.601157088,0.6,0,0.4,0,0.6,-0.065104168,0.15625,0,0,0,0,4.8,0,0,0,0,0,Hibernate ORM
0,0.166666667,0,0.166666667,0.918707745,1.391006117,1.391289912,0.332966667,0.666666667,0,0.333333333,0,0.5,-0.6,0.17575,0,0,0,0,6.5,0,0,0,0,0,OFBiz
0,0.023809524,0,0.261904762,1.061058523,1.576333811,1.548359132,0.649583333,0.714285714,0.071428571,0.19047619,0.023809524,0.476190476,-0.11497,0.111130435,0,0,7,0,27.65454086,0,0,0,0,0,Hadoop Common
0,0,0,1,0.7828571,0.95714283,1.0233333,0.75,1,0,0,0,0,0,0.4,0,0,1,0,2,0,0,0,0,0,Hadoop HDFS
0,0,0,0.2,1.17724536,1.55475956,1.70010224,0.31432,0.2,0.4,0.4,0,0.8,-0.5,0.349,0,0,1,0,2,1,0,0,1,0,Hadoop HDFS
0.034090909,0.011363636,0.022727273,0.227272727,0.886493653,1.218370393,1.286062103,0.678317614,0.704545455,0.085227273,0.204545455,0.005681818,0.261363636,-0.142718182,0.173079365,6,0,10,1,111.4216733,1,1,1,1,0,OFBiz
0,0.363636364,0,0.181818182,1.115920162,1.667414,1.639180527,0.521854545,0.636363636,0.181818182,0.181818182,0,0.909090909,-0.0625,0.2463625,0,0,0,0,0,1,0,0,1,0,Hadoop HDFS
0,0,0,0,0,0,0,1,1,0,0,0,0,-0.2,0,0,0,0,0,17,0,0,0,0,0,OFBiz
0,0,0,0.163265306,0.92306174,1.285522466,1.343200173,0.5313,0.571428571,0.040816327,0.387755102,0,0.408163265,-0.42875,0.174354545,0,0,0,0,58.49049403,0,1,1,1,0,Camel
0.014482663,0.218911015,0.093858794,0.298426403,0.881888884,1.30790014,1.325227573,0.607263111,0.653390893,0.056677343,0.281576382,0.008355382,0.382258738,-0.158743231,0.210004185,28,0,28,0,79.75689987,1,1,1,1,0,OFBiz
0,0.058823529,0,0.176470588,0.826967056,1.220688539,1.233585247,0.727129412,0.941176471,0.058823529,0,0,0.235294118,-0.077742857,0.113575,0,0,2,0,69.88235294,0,0,0,0,0,OFBiz
0.010810811,0.021621622,0.021621622,0.243243243,0.939048363,1.37821024,1.403031246,0.641843243,0.710810811,0.091891892,0.197297297,0,0.178378378,-0.193365574,0.22726063,2,0,0,0,8.90136385,0,1,1,1,0,Cassandra
0,0.080645161,0.080645161,0.419354839,0.852814965,1.24964848,1.256569928,0.571279032,0.516129032,0.048387097,0.435483871,0,0.435483871,-0.107371429,0.126126667,0,1,0,1,17.21700016,0,1,1,1,0,Camel
0,0.6,0.233333333,0,0.753591442,1.124767107,1.129660479,0.754063333,0.866666667,0.033333333,0.066666667,0.033333333,0.433333333,-0.1875,0.169226087,0,0,0,0,12.4,0,0,0,0,0,OFBiz
0.25,0,0,0.25,0.951259625,1.23695055,1.2920618,0.7125,0.75,0,0.25,0,0.25,0,0.425,0,0,0,0,15.75,0,0,0,0,0,Hibernate ORM
0,0.75,0,0,0.989738775,1.563364935,1.584704818,0.453475,0.75,0.25,0,0,0.75,-0.1875,0.216666667,0,0,0,0,15,0,0,0,0,0,OFBiz
0,0,0,0,0.56083333,0.935,0.8241667,1,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,OFBiz
0.010075567,0.25440806,0.032745592,0.19395466,0.763576486,1.143911589,1.129371551,0.710411083,0.79093199,0.022670025,0.181360202,0.005037783,0.44836272,-0.206725641,0.234309829,7,0,11,0,23.38188839,1,0,0,1,0,OFBiz
0.117647059,0.235294118,0.235294118,0,0.955797939,1.469453729,1.434713206,0.671888235,0.823529412,0,0.176470588,0,0.470588235,-0.4451,0.29675,0,0,0,0,52.94117647,0,0,0,0,0,Hadoop Common
0.012471655,0.244897959,0.031746032,0.20521542,1.258481815,2.079160957,1.940535921,0.681964564,0.707482993,0.078231293,0.210884354,0.003401361,0.351473923,-0.148930556,0.17954681,0,0,0,0,49.25170068,0,0,0,0,0,Wicket
0,0,0,0,1.1561538,1.5958974,1.8107692,0.6666667,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,Hibernate ORM
0,0.117647059,0.058823529,0.176470588,1.046410202,1.570164732,1.624185439,0.588117647,0.588235294,0,0.352941176,0.058823529,0.235294118,-0.112925,0.38624,0,0,16,0,71.33782051,0,0,0,0,0,OFBiz
0,0.14893617,0.14893617,0.404255319,1.067222025,1.650611573,1.631796114,0.450753191,0.553191489,0.042553191,0.404255319,0,0.638297872,-0.037533333,0.251737143,0,0,15,0,156.6896318,0,0,0,0,0,OFBiz
0.04,0.2,0.04,0.16,1.049592378,1.702373946,1.670507866,0.563468,0.52,0.04,0.44,0,0.64,-0.078775,0.205164286,0,0,0,0,93.6,0,0,0,0,0,OFBiz
0.010764263,0.168998924,0.167922497,0.165769645,0.958276796,1.416589181,1.412131299,0.660795048,0.679224973,0.041980624,0.277717976,0.001076426,0.665231432,-0.172240945,0.237017495,5,0,0,1,65.55836478,0,0,0,0,0,Hive
0.125,0.375,0.125,0.625,1.071907394,1.579630704,1.589038589,0.514225,0.5625,0.03125,0.40625,0,0.65625,-0.17955,0.207483333,0,0,0,0,158.5,0,0,0,0,0,OFBiz
0,0.001295337,0.014248705,0.060880829,0.878674109,1.341959131,1.304939185,0.661910233,0.777202073,0.022020725,0.200777202,0,0.527202073,-0.200115385,0.26455641,0,0,0,0,8.7211154,0,1,1,1,0,ZooKeeper
0.018223235,0.177676538,0.025816249,0.118451025,0.922737717,1.258881005,1.285655101,0.725155878,0.695520121,0.118451025,0.183750949,0.002277904,0.464692483,-0.161393528,0.165511956,10,0,0,0,33.58522785,0,1,1,1,0,Hibernate ORM
0.01459854,0.124087591,0.160583942,0.386861314,0.954613263,1.482196346,1.460466349,0.533893431,0.540145985,0.065693431,0.394160584,0,0.547445255,-0.149583333,0.195988542,0,0,10,0,92.46921964,1,0,0,1,0,OFBiz
0,0,0,0,1.461428533,2.009761867,1.9553571,0.555555567,1,0,0,0,1,0,0.193560607,0,0,0,0,4,0,0,0,0,0,Hibernate ORM
0.007656968,0.606431853,0.068912711,0.145482389,0.683305867,1.040655227,1.053219122,0.684307351,0.676875957,0.108728943,0.211332312,0.003062787,0.658499234,-0.150591111,0.22135684,14,1,23,0,90.37536245,1,0,0,1,0,OFBiz
0,0.269662921,0.02247191,0.202247191,0.954322327,1.397574189,1.417360935,0.684238202,0.662921348,0.011235955,0.325842697,0,0.494382022,-0.151330769,0.20815,0,0,0,0,105.097152,0,0,0,0,0,OFBiz
0.111111111,0.888888889,0.111111111,1.222222222,0.852734676,1.250104131,1.247816139,0.544477778,0.444444444,0,0.555555556,0,0.888888889,0,0.3275875,0,0,3,0,164.9444444,0,0,0,0,0,OFBiz
0.029411765,0.411764706,0.235294118,0.705882353,1.156021272,1.699479291,1.725911979,0.442685294,0.352941176,0.088235294,0.558823529,0,0.588235294,-0.10744,0.1598375,0,0,6,0,61.48965517,0,0,0,0,0,OFBiz
0,0.058823529,0.058823529,0.176470588,1.085643076,1.595058124,1.610751412,0.611195403,0.529411765,0.058823529,0.411764706,0,0.529411765,-0.176649305,0.397959956,0,0,0,0,37.94117647,0,0,0,0,0,Hibernate ORM
